Time;NCLK12;CKE;CKQ;ADDR;RWb;CRAMCS;DTAC2;AS
0,00014537;0;1;1;h881B;1;1;1;1
0,00014538;0;1;1;h1AA1;1;1;1;1
0,00014539;1;1;0;h1AA1;1;1;1;1
0,0001454;1;1;0;h1AA1;1;1;1;1
0,00014541;1;1;0;h1AA1;1;1;1;1
0,00014542;1;1;0;h1AA1;1;1;1;1
0,00014543;0;1;0;h1AA1;1;1;1;1
0,00014544;0;1;0;h1AA1;1;1;1;1
0,00014545;0;1;0;h1AA1;1;1;1;1
0,00014546;0;1;0;h1AA1;1;1;1;1
0,00014547;1;0;0;h1AA1;1;1;1;1
0,00014548;1;0;0;h1AA1;1;1;1;1
0,00014549;1;0;0;h1AA1;1;1;1;1
0,0001455;1;0;0;h1AA1;1;1;1;1
0,00014551;0;0;0;h1AA1;1;1;1;0
0,00014552;0;0;0;h1AA1;1;1;1;0
0,00014553;0;0;0;h1AA1;1;1;1;0
0,00014554;0;0;0;h1AA1;1;1;1;0
0,00014555;0;0;1;h1AA1;1;1;1;0
0,00014556;1;0;1;h1AA1;1;1;1;0
0,00014557;1;0;1;h1AA1;1;1;1;0
0,00014558;1;0;1;h1AA1;1;1;1;0
0,00014559;0;0;1;h1AA1;1;1;1;0
0,0001456;0;0;1;h1AA1;1;1;1;0
0,00014561;0;0;1;h1AA1;1;1;1;0
0,00014562;0;0;1;h1AA1;1;1;1;0
0,00014563;0;1;1;h1AA1;1;1;1;0
0,00014564;1;1;1;h1AA1;1;1;0;0
0,00014565;1;1;1;h1AA1;1;1;0;0
0,00014566;1;1;1;h1AA1;1;1;0;0
0,00014567;0;1;1;h1AA1;1;1;0;0
0,00014568;0;1;1;h1AA1;1;1;0;0
0,00014569;0;1;1;h1AA1;1;1;0;0
0,0001457;0;1;1;h1AA1;1;1;0;0
0,00014571;0;1;0;h1AA1;1;1;0;0
0,00014572;1;1;0;h1AA1;1;1;0;0
0,00014573;1;1;0;h1AA1;1;1;0;0
0,00014574;1;1;0;h1AA1;1;1;0;0
0,00014575;1;1;0;h1AA1;1;1;0;0
0,00014576;0;1;0;h1AA1;1;1;0;0
0,00014577;0;1;0;h1AA1;1;1;0;0
0,00014578;0;1;0;h1AA1;1;1;0;0
0,00014579;0;0;0;h1AA1;1;1;0;0
0,0001458;1;0;0;h1AA1;1;1;0;0
0,00014581;1;0;0;h1AA1;1;1;0;0
0,00014582;1;0;0;h1AA1;1;1;0;0
0,00014583;1;0;0;h1AA1;1;1;0;0
0,00014584;0;0;0;h1AA1;1;1;0;1
0,00014585;0;0;0;h1AA1;1;1;1;1
0,00014586;0;0;0;h12A1;1;1;1;1
0,00014587;0;0;0;hA01C;1;1;1;1
0,00014588;1;0;1;hA01C;1;1;1;1
0,00014589;1;0;1;hA01C;1;1;1;1
0,0001459;1;0;1;hA01C;1;1;1;1
0,00014591;1;0;1;hA01C;1;1;1;1
0,00014592;0;0;1;hA01C;1;1;1;0
0,00014593;0;0;1;hA01C;1;1;1;0
0,00014594;0;0;1;hA01C;1;1;1;0
0,00014595;0;0;1;hA01C;1;1;1;0
0,00014596;1;1;1;hA01C;1;1;1;0
0,00014597;1;1;1;hA01C;1;1;1;0
0,00014598;1;1;1;hA01C;1;1;1;0
0,00014599;1;1;1;hA01C;1;1;1;0
0,000146;0;1;1;hA01C;1;1;1;0
0,00014601;0;1;1;hA01C;1;1;1;0
0,00014602;0;1;1;hA01C;1;1;1;0
0,00014603;0;1;1;hA01C;1;1;1;0
0,00014604;0;1;0;hA01C;1;1;1;0
0,00014605;1;1;0;hA01C;1;1;0;0
0,00014606;1;1;0;hA01C;1;1;0;0
0,00014607;1;1;0;hA01C;1;1;0;0
0,00014608;0;1;0;hA01C;1;1;0;0
0,00014609;0;1;0;hA01C;1;1;0;0
0,0001461;0;1;0;hA01C;1;1;0;0
0,00014611;0;1;0;hA01C;1;1;0;0
0,00014612;0;0;0;hA01C;1;1;0;0
0,00014613;1;0;0;hA01C;1;1;0;0
0,00014614;1;0;0;hA01C;1;1;0;0
0,00014615;1;0;0;hA01C;1;1;0;0
0,00014616;1;0;0;hA01C;1;1;0;0
0,00014617;0;0;0;hA01C;1;1;0;0
0,00014618;0;0;0;hA01C;1;1;0;0
0,00014619;0;0;0;hA01C;1;1;0;0
0,0001462;0;0;1;hA01C;1;1;0;0
0,00014621;1;0;1;hA01C;1;1;0;0
0,00014622;1;0;1;hA01C;1;1;0;0
0,00014623;1;0;1;hA01C;1;1;0;0
0,00014624;1;0;1;hA01C;1;1;0;1
0,00014625;0;0;1;hA01C;1;1;0;1
0,00014626;0;0;1;hA01C;1;1;1;1
0,00014627;0;0;1;hA01C;1;1;1;1
0,00014628;0;0;1;hA01D;1;1;1;1
0,00014629;1;1;1;hA01D;1;1;1;1
0,0001463;1;1;1;hA01D;1;1;1;1
0,00014631;1;1;1;hA01D;1;1;1;1
0,00014632;1;1;1;hA01D;1;1;1;1
0,00014633;0;1;1;hA01D;1;1;1;0
0,00014634;0;1;1;hA01D;1;1;1;0
0,00014635;0;1;1;hA01D;1;1;1;0
0,00014636;0;1;1;hA01D;1;1;1;0
0,00014637;1;1;0;hA01D;1;1;1;0
0,00014638;1;1;0;hA01D;1;1;1;0
0,00014639;1;1;0;hA01D;1;1;1;0
0,0001464;1;1;0;hA01D;1;1;1;0
0,00014641;0;1;0;hA01D;1;1;1;1
0,00014642;0;1;0;hA01D;1;1;1;1
0,00014643;0;1;0;hA01D;1;1;1;1
0,00014644;0;1;0;hA01D;1;1;1;1
0,00014645;0;0;0;hA01D;1;1;1;1
0,00014646;1;0;0;hA01D;1;1;1;1
0,00014647;1;0;0;hA01D;1;1;1;1
0,00014648;1;0;0;hA01D;1;1;1;1
0,00014649;0;0;0;hA01D;1;1;1;1
0,0001465;0;0;0;hA01D;1;1;1;1
0,00014651;0;0;0;hA01D;1;1;1;1
0,00014652;0;0;0;hA01C;1;1;1;1
0,00014653;0;0;1;hA01E;1;1;1;1
0,00014654;1;0;1;hA01E;1;1;1;1
0,00014655;1;0;1;hA01E;1;1;1;1
0,00014656;1;0;1;hA01E;1;1;1;1
0,00014657;0;0;1;hA01E;1;1;1;0
0,00014658;0;0;1;hA01E;1;1;1;0
0,00014659;0;0;1;hA01E;1;1;1;0
0,0001466;0;0;1;hA01E;1;1;1;0
0,00014661;0;1;1;hA01E;1;1;1;0
0,00014662;1;1;1;hA01E;1;1;1;0
0,00014663;1;1;1;hA01E;1;1;1;0
0,00014664;1;1;1;hA01E;1;1;1;0
0,00014665;1;1;1;hA01E;1;1;1;0
0,00014666;0;1;1;hA01E;1;1;1;0
0,00014667;0;1;1;hA01E;1;1;1;0
0,00014668;0;1;1;hA01E;1;1;1;0
0,00014669;0;1;0;hA01E;1;1;1;0
0,0001467;1;1;0;hA01E;1;1;1;0
0,00014671;1;1;0;hA01E;1;1;0;0
0,00014672;1;1;0;hA01E;1;1;0;0
0,00014673;1;1;0;hA01E;1;1;0;0
0,00014674;0;1;0;hA01E;1;1;0;0
0,00014675;0;1;0;hA01E;1;1;0;0
0,00014676;0;1;0;hA01E;1;1;0;0
0,00014677;0;1;0;hA01E;1;1;0;0
0,00014678;1;0;0;hA01E;1;1;0;0
0,00014679;1;0;0;hA01E;1;1;0;0
0,0001468;1;0;0;hA01E;1;1;0;0
0,00014681;1;0;0;hA01E;1;1;0;0
0,00014682;0;0;0;hA01E;1;1;0;0
0,00014683;0;0;0;hA01E;1;1;0;0
0,00014684;0;0;0;hA01E;1;1;0;0
0,00014685;0;0;0;hA01E;1;1;0;0
0,00014686;1;0;1;hA01E;1;1;0;0
0,00014687;1;0;1;hA01E;1;1;0;0
0,00014688;1;0;1;hA01E;1;1;0;0
0,00014689;1;0;1;hA01E;1;1;0;0
0,0001469;0;0;1;hA01E;1;1;0;1
0,00014691;0;0;1;hA01E;1;1;1;1
0,00014692;0;0;1;hA01E;1;1;1;1
0,00014693;0;0;1;hA01F;1;1;1;1
0,00014694;0;1;1;hA01F;1;1;1;1
0,00014695;1;1;1;hA01F;1;1;1;1
0,00014696;1;1;1;hA01F;1;1;1;1
0,00014697;1;1;1;hA01F;1;1;1;1
0,00014698;0;1;1;hA01F;1;1;1;0
0,00014699;0;1;1;hA01F;1;1;1;0
0,000147;0;1;1;hA01F;1;1;1;0
0,00014701;0;1;1;hA01F;1;1;1;0
0,00014702;0;1;0;hA01F;1;1;1;0
0,00014703;1;1;0;hA01F;1;1;1;0
0,00014704;1;1;0;hA01F;1;1;1;0
0,00014705;1;1;0;hA01F;1;1;1;0
0,00014706;0;1;0;hA01F;1;1;1;0
0,00014707;0;1;0;hA01F;1;1;1;0
0,00014708;0;1;0;hA01F;1;1;1;0
0,00014709;0;1;0;hA01F;1;1;1;0
0,0001471;0;0;0;hA01F;1;1;1;0
0,00014711;1;0;0;hA01F;1;1;1;0
0,00014712;1;0;0;hA01F;1;1;0;0
0,00014713;1;0;0;hA01F;1;1;0;0
0,00014714;1;0;0;hA01F;1;1;0;0
0,00014715;0;0;0;hA01F;1;1;0;0
0,00014716;0;0;0;hA01F;1;1;0;0
0,00014717;0;0;0;hA01F;1;1;0;0
0,00014718;0;0;0;hA01F;1;1;0;0
0,00014719;1;0;1;hA01F;1;1;0;0
0,0001472;1;0;1;hA01F;1;1;0;0
0,00014721;1;0;1;hA01F;1;1;0;0
0,00014722;1;0;1;hA01F;1;1;0;0
0,00014723;0;0;1;hA01F;1;1;0;0
0,00014724;0;0;1;hA01F;1;1;0;0
0,00014725;0;0;1;hA01F;1;1;0;0
0,00014726;0;0;1;hA01F;1;1;0;0
0,00014727;1;1;1;hA01F;1;1;0;0
0,00014728;1;1;1;hA01F;1;1;0;0
0,00014729;1;1;1;hA01F;1;1;0;0
0,0001473;1;1;1;hA01F;1;1;0;0
0,00014731;0;1;1;hA01F;1;1;0;1
0,00014732;0;1;1;hA01F;1;1;1;1
0,00014733;0;1;1;hA01F;1;1;1;1
0,00014734;0;1;1;hA020;1;1;1;1
0,00014735;1;1;0;hA020;1;1;1;1
0,00014736;1;1;0;hA020;1;1;1;1
0,00014737;1;1;0;hA020;1;1;1;1
0,00014738;1;1;0;hA020;1;1;1;1
0,00014739;0;1;0;hA020;1;1;1;0
0,0001474;0;1;0;hA020;1;1;1;0
0,00014741;0;1;0;hA020;1;1;1;0
0,00014742;0;1;0;hA020;1;1;1;0
0,00014743;0;0;0;hA020;1;1;1;0
0,00014744;1;0;0;hA020;1;1;1;0
0,00014745;1;0;0;hA020;1;1;1;0
0,00014746;1;0;0;hA020;1;1;1;0
0,00014747;0;0;0;hA020;1;1;1;0
0,00014748;0;0;0;hA020;1;1;1;0
0,00014749;0;0;0;hA020;1;1;1;0
0,0001475;0;0;0;hA020;1;1;1;0
0,00014751;0;0;1;hA020;1;1;1;0
0,00014752;1;0;1;hA020;1;1;0;0
0,00014753;1;0;1;hA020;1;1;0;0
0,00014754;1;0;1;hA020;1;1;0;0
0,00014755;1;0;1;hA020;1;1;0;0
0,00014756;0;0;1;hA020;1;1;0;0
0,00014757;0;0;1;hA020;1;1;0;0
0,00014758;0;0;1;hA020;1;1;0;0
0,00014759;0;1;1;hA020;1;1;0;0
0,0001476;1;1;1;hA020;1;1;0;0
0,00014761;1;1;1;hA020;1;1;0;0
0,00014762;1;1;1;hA020;1;1;0;0
0,00014763;1;1;1;hA020;1;1;0;0
0,00014764;0;1;1;hA020;1;1;0;0
0,00014765;0;1;1;hA020;1;1;0;0
0,00014766;0;1;1;hA020;1;1;0;0
0,00014767;0;1;0;hA020;1;1;0;0
0,00014768;1;1;0;hA020;1;1;0;0
0,00014769;1;1;0;hA020;1;1;0;0
0,0001477;1;1;0;hA020;1;1;0;0
0,00014771;1;1;0;hA020;1;1;0;0
0,00014772;0;1;0;hA020;1;1;0;1
0,00014773;0;1;0;hA020;1;1;1;1
0,00014774;0;1;0;hA020;1;1;1;1
0,00014775;0;1;0;hA020;1;1;1;1
0,00014776;1;0;0;hA020;1;1;1;1
0,00014777;1;0;0;hA020;1;1;1;1
0,00014778;1;0;0;hA020;1;1;1;1
0,00014779;1;0;0;hA020;1;1;1;1
0,0001478;0;0;0;hA020;1;1;1;1
0,00014781;0;0;0;hA020;1;1;1;1
0,00014782;0;0;0;hA020;1;1;1;1
0,00014783;0;0;0;hA020;1;1;1;1
0,00014784;1;0;1;hA020;1;1;1;1
0,00014785;1;0;1;hA020;1;1;1;1
0,00014786;1;0;1;hA020;1;1;1;1
0,00014787;1;0;1;hA020;1;1;1;1
0,00014788;0;0;1;hA020;1;1;1;1
0,00014789;0;0;1;hA020;1;1;1;1
0,0001479;0;0;1;hA020;1;1;1;1
0,00014791;0;0;1;hA020;1;1;1;1
0,00014792;0;1;1;hA020;1;1;1;1
0,00014793;1;1;1;hA020;1;1;1;1
0,00014794;1;1;1;hA020;1;1;1;1
0,00014795;1;1;1;hA020;1;1;1;1
0,00014796;0;1;1;hA020;1;1;1;1
0,00014797;0;1;1;hA020;1;1;1;1
0,00014798;0;1;1;hA020;1;1;1;1
0,00014799;0;1;1;hA020;1;1;1;1
0,000148;0;1;0;hA020;1;1;1;1
0,00014801;1;1;0;hA020;1;1;1;1
0,00014802;1;1;0;hA020;1;1;1;1
0,00014803;1;1;0;hA020;1;1;1;1
0,00014804;1;1;0;hA020;1;1;1;1
0,00014805;0;1;0;hA020;1;1;1;1
0,00014806;0;1;0;hA020;1;1;1;1
0,00014807;0;1;0;hA820;1;1;1;1
0,00014808;0;0;0;h28F1;1;1;1;1
0,00014809;1;0;0;h28F1;1;1;1;1
0,0001481;1;0;0;h28F1;1;1;1;1
0,00014811;1;0;0;h28F1;1;1;1;1
0,00014812;1;0;0;h28F1;1;1;1;1
0,00014813;0;0;0;h28F1;1;1;1;1
0,00014814;0;0;0;h28F1;1;1;1;1
0,00014815;0;0;0;h28F1;1;1;1;1
0,00014816;0;0;0;h28F1;1;1;1;1
0,00014817;1;0;1;h28F1;1;1;1;1
0,00014818;1;0;1;h28F1;1;1;1;1
0,00014819;1;0;1;h28F1;1;1;1;1
0,0001482;1;0;1;h28F1;1;1;1;1
0,00014821;0;0;1;h28F1;1;1;1;1
0,00014822;0;0;1;h28F1;1;1;1;1
0,00014823;0;0;1;h28F1;1;1;1;1
0,00014824;0;0;1;h28F1;1;1;1;1
0,00014825;1;1;1;h28F1;1;1;1;1
0,00014826;1;1;1;h28F1;1;1;1;1
0,00014827;1;1;1;h28F1;1;1;1;1
0,00014828;1;1;1;h28F1;1;1;1;1
0,00014829;0;1;1;h28F1;1;1;1;1
0,0001483;0;1;1;h28F1;1;1;1;1
0,00014831;0;1;1;h28F1;1;1;1;1
0,00014832;0;1;1;h28F1;1;1;1;1
0,00014833;0;1;0;h28F1;1;1;1;1
0,00014834;1;1;0;h28F1;1;1;1;1
0,00014835;1;1;0;h28F1;1;1;1;1
0,00014836;1;1;0;h28F1;1;1;1;1
0,00014837;0;1;0;h28F1;1;1;1;1
0,00014838;0;1;0;h28F1;1;1;1;1
0,00014839;0;1;0;h28F1;1;1;1;1
0,0001484;0;1;0;h2021;1;1;1;1
0,00014841;0;0;0;hA021;1;1;1;1
0,00014842;1;0;0;hA021;1;1;1;1
0,00014843;1;0;0;hA021;1;1;1;1
0,00014844;1;0;0;hA021;1;1;1;1
0,00014845;0;0;0;hA021;1;1;1;0
0,00014846;0;0;0;hA021;1;1;1;0
0,00014847;0;0;0;hA021;1;1;1;0
0,00014848;0;0;0;hA021;1;1;1;0
0,00014849;0;0;1;hA021;1;1;1;0
0,0001485;1;0;1;hA021;1;1;1;0
0,00014851;1;0;1;hA021;1;1;1;0
0,00014852;1;0;1;hA021;1;1;1;0
0,00014853;1;0;1;hA021;1;1;1;0
0,00014854;0;0;1;hA021;1;1;1;0
0,00014855;0;0;1;hA021;1;1;1;0
0,00014856;0;0;1;hA021;1;1;1;0
0,00014857;0;0;1;hA021;1;1;1;0
0,00014858;1;1;1;hA021;1;1;1;0
0,00014859;1;1;1;hA021;1;1;0;0
0,0001486;1;1;1;hA021;1;1;0;0
0,00014861;1;1;1;hA021;1;1;0;0
0,00014862;0;1;1;hA021;1;1;0;0
0,00014863;0;1;1;hA021;1;1;0;0
0,00014864;0;1;1;hA021;1;1;0;0
0,00014865;0;1;1;hA021;1;1;0;0
0,00014866;1;1;0;hA021;1;1;0;0
0,00014867;1;1;0;hA021;1;1;0;0
0,00014868;1;1;0;hA021;1;1;0;0
0,00014869;1;1;0;hA021;1;1;0;0
0,0001487;0;1;0;hA021;1;1;0;0
0,00014871;0;1;0;hA021;1;1;0;0
0,00014872;0;1;0;hA021;1;1;0;0
0,00014873;0;1;0;hA021;1;1;0;0
0,00014874;1;0;0;hA021;1;1;0;0
0,00014875;1;0;0;hA021;1;1;0;0
0,00014876;1;0;0;hA021;1;1;0;0
0,00014877;1;0;0;hA021;1;1;0;0
0,00014878;0;0;0;hA021;1;1;0;1
0,00014879;0;0;0;hA021;1;1;1;1
0,0001488;0;0;0;hA021;1;1;1;1
0,00014881;0;0;0;hA020;1;1;1;1
0,00014882;0;0;1;hA022;1;1;1;1
0,00014883;1;0;1;hA022;1;1;1;1
0,00014884;1;0;1;hA022;1;1;1;1
0,00014885;1;0;1;hA022;1;1;1;1
0,00014886;0;0;1;hA022;1;1;1;0
0,00014887;0;0;1;hA022;1;1;1;0
0,00014888;0;0;1;hA022;1;1;1;0
0,00014889;0;0;1;hA022;1;1;1;0
0,0001489;0;1;1;hA022;1;1;1;0
0,00014891;1;1;1;hA022;1;1;1;0
0,00014892;1;1;1;hA022;1;1;1;0
0,00014893;1;1;1;hA022;1;1;1;0
0,00014894;1;1;1;hA022;1;1;1;0
0,00014895;0;1;1;hA022;1;1;1;0
0,00014896;0;1;1;hA022;1;1;1;0
0,00014897;0;1;1;hA022;1;1;1;0
0,00014898;0;1;0;hA022;1;1;1;0
0,00014899;1;1;0;hA022;1;1;1;0
0,000149;1;1;0;hA022;1;1;0;0
0,00014901;1;1;0;hA022;1;1;0;0
0,00014902;1;1;0;hA022;1;1;0;0
0,00014903;0;1;0;hA022;1;1;0;0
0,00014904;0;1;0;hA022;1;1;0;0
0,00014905;0;1;0;hA022;1;1;0;0
0,00014906;0;1;0;hA022;1;1;0;0
0,00014907;1;0;0;hA022;1;1;0;0
0,00014908;1;0;0;hA022;1;1;0;0
0,00014909;1;0;0;hA022;1;1;0;0
0,0001491;1;0;0;hA022;1;1;0;0
0,00014911;0;0;0;hA022;1;1;0;0
0,00014912;0;0;0;hA022;1;1;0;0
0,00014913;0;0;0;hA022;1;1;0;0
0,00014914;0;0;0;hA022;1;1;0;0
0,00014915;1;0;1;hA022;1;1;0;0
0,00014916;1;0;1;hA022;1;1;0;0
0,00014917;1;0;1;hA022;1;1;0;0
0,00014918;1;0;1;hA022;1;1;0;0
0,00014919;0;0;1;hA022;1;1;0;1
0,0001492;0;0;1;hA022;1;1;1;1
0,00014921;0;0;1;hA022;1;1;1;1
0,00014922;0;0;1;hA023;1;1;1;1
0,00014923;1;1;1;hA023;1;1;1;1
0,00014924;1;1;1;hA023;1;1;1;1
0,00014925;1;1;1;hA023;1;1;1;1
0,00014926;1;1;1;hA023;1;1;1;1
0,00014927;0;1;1;hA023;1;1;1;0
0,00014928;0;1;1;hA023;1;1;1;0
0,00014929;0;1;1;hA023;1;1;1;0
0,0001493;0;1;1;hA023;1;1;1;0
0,00014931;0;1;0;hA023;1;1;1;0
0,00014932;1;1;0;hA023;1;1;1;0
0,00014933;1;1;0;hA023;1;1;1;0
0,00014934;1;1;0;hA023;1;1;1;0
0,00014935;0;1;0;hA023;1;1;1;0
0,00014936;0;1;0;hA023;1;1;1;0
0,00014937;0;1;0;hA023;1;1;1;0
0,00014938;0;1;0;hA023;1;1;1;0
0,00014939;0;0;0;hA023;1;1;1;0
0,0001494;1;0;0;hA023;1;1;1;0
0,00014941;1;0;0;hA023;1;1;0;0
0,00014942;1;0;0;hA023;1;1;0;0
0,00014943;1;0;0;hA023;1;1;0;0
0,00014944;0;0;0;hA023;1;1;0;0
0,00014945;0;0;0;hA023;1;1;0;0
0,00014946;0;0;0;hA023;1;1;0;0
0,00014947;0;0;0;hA023;1;1;0;0
0,00014948;1;0;1;hA023;1;1;0;0
0,00014949;1;0;1;hA023;1;1;0;0
0,0001495;1;0;1;hA023;1;1;0;0
0,00014951;1;0;1;hA023;1;1;0;0
0,00014952;0;0;1;hA023;1;1;0;0
0,00014953;0;0;1;hA023;1;1;0;0
0,00014954;0;0;1;hA023;1;1;0;0
0,00014955;0;0;1;hA023;1;1;0;0
0,00014956;1;1;1;hA023;1;1;0;0
0,00014957;1;1;1;hA023;1;1;0;0
0,00014958;1;1;1;hA023;1;1;0;0
0,00014959;1;1;1;hA023;1;1;0;0
0,0001496;0;1;1;hA023;1;1;0;1
0,00014961;0;1;1;hA023;1;1;1;1
0,00014962;0;1;1;hA023;1;1;1;1
0,00014963;0;1;1;hA023;1;1;1;1
0,00014964;1;1;0;hA023;1;1;1;1
0,00014965;1;1;0;hA023;1;1;1;1
0,00014966;1;1;0;hA023;1;1;1;1
0,00014967;1;1;0;hA023;1;1;1;1
0,00014968;0;1;0;hA023;1;1;1;1
0,00014969;0;1;0;hA023;1;1;1;1
0,0001497;0;1;0;hA023;1;1;1;1
0,00014971;0;1;0;hA023;1;1;1;1
0,00014972;1;0;0;hA023;1;1;1;1
0,00014973;1;0;0;hA023;1;1;1;1
0,00014974;1;0;0;hA023;1;1;1;1
0,00014975;1;0;0;hA023;1;1;1;1
0,00014976;0;0;0;hA023;1;1;1;1
0,00014977;0;0;0;hA023;1;1;1;1
0,00014978;0;0;0;hA023;1;1;1;1
0,00014979;0;0;0;hA023;1;1;1;1
0,0001498;0;0;1;hA023;1;1;1;1
0,00014981;1;0;1;hA023;1;1;1;1
0,00014982;1;0;1;hA023;1;1;1;1
0,00014983;1;0;1;hA023;1;1;1;1
0,00014984;1;0;1;hA023;1;1;1;1
0,00014985;0;0;1;hA023;1;1;1;1
0,00014986;0;0;1;hA023;1;1;1;1
0,00014987;0;0;1;hA023;1;1;1;1
0,00014988;0;1;1;hA023;1;1;1;1
0,00014989;1;1;1;hA023;1;1;1;1
0,0001499;1;1;1;hA023;1;1;1;1
0,00014991;1;1;1;hA023;1;1;1;1
0,00014992;1;1;1;hA023;1;1;1;1
0,00014993;0;1;1;hA023;1;1;1;1
0,00014994;0;1;1;hA023;1;1;1;1
0,00014995;0;1;1;hA823;1;1;1;1
0,00014996;0;1;0;h28EF;1;1;1;1
0,00014997;1;1;0;h28EF;1;1;1;1
0,00014998;1;1;0;h28EF;1;1;1;1
0,00014999;1;1;0;h28EF;1;1;1;1
0,00015;1;1;0;h28EF;1;1;1;1
0,00015001;0;1;0;h28EF;1;1;1;1
0,00015002;0;1;0;h28EF;1;1;1;1
0,00015003;0;1;0;h28EF;1;1;1;1
0,00015004;0;1;0;h28EF;1;1;1;1
0,00015005;1;0;0;h28EF;1;1;1;1
0,00015006;1;0;0;h28EF;1;1;1;1
0,00015007;1;0;0;h28EF;1;1;1;1
0,00015008;1;0;0;h28EF;1;1;1;1
0,00015009;0;0;0;h28EF;1;1;1;0
0,0001501;0;0;0;h28EF;1;1;1;0
0,00015011;0;0;0;h28EF;1;1;1;0
0,00015012;0;0;0;h28EF;1;1;1;0
0,00015013;1;0;1;h28EF;1;1;1;0
0,00015014;1;0;1;h28EF;1;1;1;0
0,00015015;1;0;1;h28EF;1;1;1;0
0,00015016;1;0;1;h28EF;1;1;1;0
0,00015017;0;0;1;h28EF;1;1;1;0
0,00015018;0;0;1;h28EF;1;1;1;0
0,00015019;0;0;1;h28EF;1;1;1;0
0,0001502;0;0;1;h28EF;1;1;1;0
0,00015021;0;1;1;h28EF;1;1;1;0
0,00015022;1;1;1;h28EF;1;1;0;0
0,00015023;1;1;1;h28EF;1;1;0;0
0,00015024;1;1;1;h28EF;1;1;0;0
0,00015025;0;1;1;h28EF;1;1;0;0
0,00015026;0;1;1;h28EF;1;1;0;0
0,00015027;0;1;1;h28EF;1;1;0;0
0,00015028;0;1;1;h28EF;1;1;0;0
0,00015029;0;1;0;h28EF;1;1;0;0
0,0001503;1;1;0;h28EF;1;1;0;0
0,00015031;1;1;0;h28EF;1;1;0;0
0,00015032;1;1;0;h28EF;1;1;0;0
0,00015033;1;1;0;h28EF;1;1;0;0
0,00015034;0;1;0;h28EF;1;1;0;0
0,00015035;0;1;0;h28EF;1;1;0;0
0,00015036;0;1;0;h28EF;1;1;0;0
0,00015037;0;0;0;h28EF;1;1;0;0
0,00015038;1;0;0;h28EF;1;1;0;0
0,00015039;1;0;0;h28EF;1;1;0;0
0,0001504;1;0;0;h28EF;1;1;0;0
0,00015041;1;0;0;h28EF;1;1;0;0
0,00015042;0;0;0;h28EF;1;1;0;1
0,00015043;0;0;0;h28EF;1;1;1;1
0,00015044;0;0;0;h20EF;1;1;1;1
0,00015045;0;0;0;hA024;1;1;1;1
0,00015046;1;0;1;hA024;1;1;1;1
0,00015047;1;0;1;hA024;1;1;1;1
0,00015048;1;0;1;hA024;1;1;1;1
0,00015049;1;0;1;hA024;1;1;1;1
0,0001505;0;0;1;hA024;1;1;1;0
0,00015051;0;0;1;hA024;1;1;1;0
0,00015052;0;0;1;hA024;1;1;1;0
0,00015053;0;0;1;hA024;1;1;1;0
0,00015054;1;1;1;hA024;1;1;1;0
0,00015055;1;1;1;hA024;1;1;1;0
0,00015056;1;1;1;hA024;1;1;1;0
0,00015057;1;1;1;hA024;1;1;1;0
0,00015058;0;1;1;hA024;1;1;1;0
0,00015059;0;1;1;hA024;1;1;1;0
0,0001506;0;1;1;hA024;1;1;1;0
0,00015061;0;1;1;hA024;1;1;1;0
0,00015062;0;1;0;hA024;1;1;1;0
0,00015063;1;1;0;hA024;1;1;0;0
0,00015064;1;1;0;hA024;1;1;0;0
0,00015065;1;1;0;hA024;1;1;0;0
0,00015066;0;1;0;hA024;1;1;0;0
0,00015067;0;1;0;hA024;1;1;0;0
0,00015068;0;1;0;hA024;1;1;0;0
0,00015069;0;1;0;hA024;1;1;0;0
0,0001507;0;0;0;hA024;1;1;0;0
0,00015071;1;0;0;hA024;1;1;0;0
0,00015072;1;0;0;hA024;1;1;0;0
0,00015073;1;0;0;hA024;1;1;0;0
0,00015074;1;0;0;hA024;1;1;0;0
0,00015075;0;0;0;hA024;1;1;0;0
0,00015076;0;0;0;hA024;1;1;0;0
0,00015077;0;0;0;hA024;1;1;0;0
0,00015078;0;0;1;hA024;1;1;0;0
0,00015079;1;0;1;hA024;1;1;0;0
0,0001508;1;0;1;hA024;1;1;0;0
0,00015081;1;0;1;hA024;1;1;0;0
0,00015082;1;0;1;hA024;1;1;0;1
0,00015083;0;0;1;hA024;1;1;0;1
0,00015084;0;0;1;hA024;1;1;1;1
0,00015085;0;0;1;hA024;1;1;1;1
0,00015086;0;0;1;hA025;1;1;1;1
0,00015087;1;1;1;hA025;1;1;1;1
0,00015088;1;1;1;hA025;1;1;1;1
0,00015089;1;1;1;hA025;1;1;1;1
0,0001509;1;1;1;hA025;1;1;1;1
0,00015091;0;1;1;hA025;1;1;1;0
0,00015092;0;1;1;hA025;1;1;1;0
0,00015093;0;1;1;hA025;1;1;1;0
0,00015094;0;1;1;hA025;1;1;1;0
0,00015095;1;1;0;hA025;1;1;1;0
0,00015096;1;1;0;hA025;1;1;1;0
0,00015097;1;1;0;hA025;1;1;1;0
0,00015098;1;1;0;hA025;1;1;1;0
0,00015099;0;1;0;hA025;1;1;1;1
0,000151;0;1;0;hA025;1;1;1;1
0,00015101;0;1;0;hA025;1;1;1;1
0,00015102;0;1;0;hA025;1;1;1;1
0,00015103;1;0;0;hA025;1;1;1;1
0,00015104;1;0;0;hA025;1;1;1;1
